,FIPST,YEAR,V33,TOTALREV,TFEDREV,TSTREV,TLOCREV,TOTALEXP,PPR,PPE
197,23,2005,198609.0,2773258299.763174,235771455.40217617,1068330945.387241,1469155898.9737568,2773662681.847663,13963.406994462355,13965.44306576068
198,23,2006,195533.0,2752506339.2914715,232789908.1455913,1095332985.6744242,1424383445.471456,2751964368.1183076,14076.940154815153,14074.168391618336
199,23,2007,193405.0,2851720323.7820363,222574000.5703126,1215545646.165421,1413600677.0463028,2810111217.6335516,14744.811787606506,14529.672023130484
200,23,2008,192936.0,2807067798.9785686,210896747.32450077,1214003926.8335633,1382167124.8205042,2794038367.37652,14549.217351756897,14481.68494929158
201,23,2009,187254.0,2848347907.973527,266104036.6599545,1202211743.087051,1380032128.2265217,2870088990.968535,15211.14586590154,15327.250638002579
202,23,2010,187649.0,2907338805.8410296,342847817.20128775,1157985810.76256,1406504846.6922505,2871483229.481647,15493.494800617267,15302.416903269654
203,23,2011,187807.0,2752814339.23962,299659664.0237286,1083062833.5473406,1370091796.100179,2835788131.1277976,14657.676972847765,15099.480483303592
204,23,2012,187692.0,2657023017.002998,245372376.4009499,1032242300.1286037,1379408283.6531382,2684666096.0116973,14156.293379595283,14303.572320672682
205,23,2013,184298.0,2675745971.0,197768971.0,1052168971.0,1425807971.0,2591587971.0,14518.583875028486,14061.942999924036
206,26,1990,1637268.0,15486086510.99241,780457191.7788124,4016153966.754895,10689475352.458702,15505684681.232859,9458.492141172006,9470.462185318995
207,26,1992,1618673.0,16541028188.344812,893052697.3720155,4215939362.929088,11432036128.043709,16885619280.009499,10218.881879381946,10431.76681146192
208,26,1995,1604177.0,19106250238.441975,1058662674.7320352,12308722556.671768,5738865007.03817,19070887032.153008,11910.31303805127,11888.268583923724
209,26,1996,1627140.0,19285515146.87334,961057503.8784403,12533010881.340986,5791446761.653916,19377285534.00808,11852.400621257753,11908.8004314368
210,26,1997,1673039.0,19864851090.20351,1166649847.3574915,12572270734.921087,6125930507.92493,20551458894.9486,11873.513462748631,12283.90903914888
211,26,1998,1661628.0,20847406916.798725,1229774738.3799393,13378667297.725061,6238964880.693726,21125709231.57302,12546.374349011166,12713.86208680464
212,26,1999,1696275.0,21324662751.673416,1424838663.8276048,13312863437.08039,6586960650.76542,22149429421.746956,12571.465565237604,13057.687828770073
213,26,2000,1700074.0,21563380207.774395,1393735421.7140925,13450193877.455965,6719450908.604338,22430609623.06911,12683.789180808833,13193.901926074459
214,26,2001,1705088.0,22066568960.94456,1434898979.3721764,13788750812.838858,6842919168.733528,23120851500.887146,12941.60123169277,13559.916849386744
215,26,2002,1725522.0,23390441407.827194,1626041089.2193651,14514963675.557098,7249436643.050729,24465490266.622654,13555.574143840064,14178.602339826819
216,26,2003,1765023.0,23419993338.095127,1719356875.755379,14224633252.693089,7476003209.646658,24929155069.007923,13268.945128814255,14123.983126003413
217,26,2004,1740776.0,23044843175.262505,1761546518.298332,13747339539.762197,7535957117.201976,24772525918.90055,13238.258785313275,14230.737279753715
218,26,2005,1728734.0,22873803422.805626,1815312927.6338804,13173345221.717512,7885145273.454233,24526538052.32984,13231.53441929506,14187.57197598349
219,26,2006,1726636.0,22905439783.53106,1776418567.6015868,13011916644.280928,8117104571.648545,23961265497.418457,13265.934327519559,13877.427261691784
220,26,2007,1700094.0,23251369404.366924,1745646602.269032,12902992355.533857,8602730446.564035,23495660270.864334,13676.519889116087,13820.212453466886
221,26,2008,1677066.0,22267616715.597816,1630418804.6005037,12213183480.736404,8424014430.260911,22554368082.74404,13277.72235296513,13448.70630180568
222,26,2009,1641220.0,22334383706.998478,2415678422.0068483,11841293557.789564,8077411727.202066,22764766372.42837,13608.403326183254,13870.636704663832
223,26,2010,1622450.0,21827037751.360046,2724997073.4840817,11235349424.70124,7866691210.441186,22450536118.471096,13453.134303898452,13837.428653253473
224,26,2011,1569528.0,21164026404.10835,2772501932.8161097,11092425038.129768,7299099358.596043,20239072335.891754,13484.325481360223,12895.00559142096
225,26,2012,1539674.0,20003372657.5656,2025614443.6030533,10857136814.860348,7120621297.637367,19479589883.7824,12991.953269046306,12651.762570376844
226,26,2013,1518027.0,19593888954.0,1786440954.0,10938980954.0,6868466954.0,18796093954.0,12907.470653684026,12381.923347871942
227,27,1990,739125.0,7258649124.475412,273857328.2926207,3723208391.5013714,3261583404.681421,7522377522.169781,9820.59749633068,10177.409128590944
228,27,1992,768907.0,7777624332.901769,322236176.87373793,3952584686.8333526,3502803469.194678,8313961323.479628,10115.169107449625,10812.700786284464
229,27,1995,816695.0,8781863404.67844,359363372.7797221,4463878634.419774,3958621397.478945,9409994483.28776,10752.929067373303,11522.042480103048
230,27,1996,827418.0,9061957765.784721,358296459.9325258,5102432930.602487,3601228375.249708,9540001741.183191,10952.091646283645,11529.845545036718
231,27,1997,837847.0,9150383464.253452,364579891.41833663,4820998342.132177,3964805230.702938,10000546443.725988,10921.305995311139,11936.005551999338
232,27,1998,841723.0,9535580689.249014,448097909.99948865,4806823666.952097,4280659112.297427,9739807867.780275,11328.644565075461,11571.274478397612
233,27,1999,847618.0,9744801425.934261,453440840.98003894,5450093722.795036,3841266862.159187,10447389919.983488,11496.69004897756,12325.587611380937
234,27,2000,847561.0,9994466278.803322,453108291.22628736,5829874117.818429,3711483869.758605,10518102952.015585,11792.031816946888,12409.847730152265
235,27,2001,845597.0,10401511843.397026,468842356.5112011,6263591477.447289,3669078009.4385357,10913324519.743036,12300.790853559116,12906.058701418093
236,27,2002,842337.0,10571094473.641417,545508754.1718786,6281604379.673384,3743981339.7961545,11411002701.403751,12549.721161057174,13546.837787493308
237,27,2003,837797.0,10904721598.482445,604825182.7180067,7808044776.110984,2491851639.653454,11474196401.234426,13015.947298071544,13695.676161688842
238,27,2004,836501.0,10902123865.54972,645974595.9079678,7572127234.820876,2684022034.8208766,11239742874.567633,13033.007570283504,13436.616184042377
239,27,2005,831361.0,10688566420.970768,656797620.2005545,7222539581.367611,2809229219.402602,11049841852.400253,12856.708963940777,13291.267995973172
240,27,2006,832179.0,11021680626.36104,673374337.4953493,7565546633.34091,2782759655.524781,11428348522.806,13244.362843043433,13733.041236087427
241,27,2007,835397.0,11217604466.610985,643278309.0672473,7294572686.916046,3279753470.6276927,11533393920.567785,13427.87257628527,13805.883814004343
242,27,2008,835516.0,11295682977.769648,639539295.4563926,7342268647.57918,3313875034.734075,11666676620.756453,13519.409535867235,13963.438905725867
243,27,2009,833353.0,11656764731.398312,666078286.9369074,7509849147.77715,3480837296.684254,12566903017.142729,13987.78756589142,15079.927734276745
244,27,2010,833938.0,11528987578.659483,1395299167.142692,6740891046.369922,3392797279.6797905,11713174475.812195,13824.753852995646,14045.617870647691
245,27,2011,835045.0,11746326000.825237,918222339.5871994,6895083956.894842,3933019629.776769,11429956184.806463,14066.698202881566,13687.832613579461
246,27,2012,838914.0,11303839807.337238,788362428.8007884,7148196403.325374,3367280889.9806175,11320614988.120193,13474.372590441022,13494.368896120692
247,27,2013,844208.0,11351350960.0,685760960.0,7233332960.0,3432256960.0,11443894960.0,13446.15421791786,13555.776491101718
248,28,1990,502020.0,2763416887.741565,417447088.14656544,1553575767.4086356,792394032.1863639,2859820914.7522163,5504.595210831372,5696.627454587897
249,28,1992,498092.0,2796999124.195272,461064099.25169253,1496192116.9467866,839742907.9967928,2809082233.727283,5615.42671674163,5639.685507350616
250,28,1995,503301.0,3239394748.3894777,474358001.01170284,1811824671.0981073,953212076.2796673,3302219016.176309,6436.297063565297,6561.121508155773
251,28,1996,503602.0,3329215892.0863886,438161306.8696207,1909147533.7716503,981907051.4451175,3369561949.9043674,6610.80752675007,6690.922494160801
252,28,1997,503979.0,3301261410.8088465,443393933.78673035,1818769070.6780188,1039098406.3440971,3366024012.1171217,6550.39477995878,6678.897359050917
253,28,1998,504792.0,3430810807.269566,460674091.1763201,1885080953.4941971,1085055762.5990489,3634879354.4246197,6796.484110821023,7200.7467519782795
254,28,1999,502382.0,3541978369.775876,474591931.64990735,1922841681.024563,1144544757.1014056,3932407868.4376397,7050.3687826711075,7827.5254058418495
255,28,2000,499362.0,3711193027.845529,498963769.1395665,2034958586.9749327,1177270671.73103,4053715698.746613,7431.869120689058,8117.789697146786
256,28,2001,496513.0,3714267824.3764124,507702597.684488,1999503274.275226,1207061952.4166982,3855360351.8472333,7480.7060930457255,7764.872927490786
257,28,2002,492198.0,3923598212.2376647,568011210.4493861,2123755273.8105164,1231831727.9777622,3919132688.8278894,7971.5850373989015,7962.512421480562
258,28,2003,491623.0,4129303021.0351067,611529281.2865231,2221762832.949037,1296010906.7995467,4058921383.2865224,8399.328389914846,8256.166581479147
259,28,2004,492557.0,4294044287.4150705,637043991.9703519,2352563551.5132794,1304436743.931439,4284529081.037677,8717.862678664744,8698.544698456579
260,28,2005,494382.0,4341611867.657349,659211984.0324299,2336231010.2410917,1346168873.3838272,4307330048.406229,8781.897131484053,8712.554357574161
261,28,2006,493952.0,4945436109.207969,990064618.8954568,2436828353.7286587,1518543136.583853,4698665887.090239,10011.97709333694,9512.39368823335
262,28,2007,494135.0,4742370739.830931,800909566.3855561,2488299600.017523,1453161573.427852,4672494541.237943,9597.318020036893,9455.90687006171
263,28,2008,493302.0,4813823157.4819145,766329016.8116176,2585419227.8847976,1462074912.7854993,4721094763.7161665,9758.369431873201,9570.39453259092
264,28,2009,491194.0,4769205492.131504,733580755.4407864,2534790716.3857512,1500834020.3049667,4943654282.889819,9709.413168995354,10064.56569683225
265,28,2010,492479.0,4771602426.58497,1010619337.4402348,2253220927.1196203,1507762106.4715135,4812071088.53877,9688.945978579737,9771.11935440652
266,28,2011,490500.0,4677740439.892041,1042340239.3396696,2145304046.5801458,1490096100.118695,4500687636.684136,9536.677757170319,9175.713836257159
267,28,2012,490617.0,4543420662.455255,806757006.5765969,2227883599.2345757,1508780007.9409623,4488063479.054997,9260.626236871643,9147.794469117453
268,28,2013,493648.0,4444063976.0,707521976.0,2213500976.0,1523040976.0,4367933976.0,9002.495656824296,8848.276456098272
269,31,1990,266125.0,2448170192.2762933,127933688.81306206,451504970.9643472,1868731532.4988837,2358853385.671918,9199.324348619233,8863.704596230786
270,31,1992,278475.0,2560731001.0007124,141801383.37985507,817255175.2939777,1601674442.3268793,2557822288.7308464,9195.550771166934,9185.105624314017
271,31,1995,285836.0,2801390588.1849494,157130227.9093295,857623489.057202,1786636871.2184181,2865277342.0677013,9800.691963870715,10024.200387871722
272,31,1996,289251.0,2836527626.9737544,149838114.81776646,853050668.9591968,1833638843.1967912,2882529410.4744453,9806.457460730488,9965.495056108519
273,31,1997,290883.0,2893913298.2997613,168035323.30754852,915426277.6580832,1810451697.3341293,2825272835.9594016,9948.719238662146,9712.746485560867
274,31,1998,291570.0,2948022644.7829857,187076411.45135725,948101149.5833544,1812845083.748274,2810209135.757374,10110.857237654716,9638.197125072447
275,31,1999,290383.0,3093653284.526489,211123518.96292958,1126954277.1724446,1755575488.3911147,2884047150.737905,10653.699715639306,9931.873252696974
276,31,2000,286953.0,3056204831.6734424,205721938.1436315,1098197840.5995936,1752285052.930217,2923158198.2554207,10650.541488234807,10186.888439066399
277,31,2001,285331.0,3098838801.9531255,218486729.56513557,1060779200.7718375,1819572871.6161523,3084616666.7639313,10860.505174527569,10810.660835184159
278,31,2002,283791.0,3274666226.3562655,258250491.7419504,1139442794.2529533,1876972940.361362,3319386215.723882,11539.00661527767,11696.587332663412
279,31,2003,283934.0,3293582807.7168736,286020855.07814264,1112767656.523216,1894794296.115515,3322879997.060022,11599.818294803981,11703.001391379765
280,31,2004,284170.0,3372840342.8659663,296149235.94811606,1078929436.1334155,1997761670.7844346,3290531032.6899314,11869.093651215704,11579.445517436505
281,31,2005,284488.0,3454114864.689566,353050609.97653073,1048024761.8348621,2053039492.878173,3231210871.07318,12141.513401934584,11357.986526929713
282,31,2006,285500.0,3590485064.521929,348715115.3486833,1095499390.469596,2146270558.7036495,3313362145.5293283,12576.129823194146,11605.471613062446
283,31,2007,287110.0,3633537608.999444,335034536.29242116,1114585645.3716455,2183917427.335377,3476913041.725663,12655.559224685465,12110.03810987309
284,31,2008,290896.0,3660572390.839632,348376618.507681,1180633996.5861983,2131561775.7457528,3598363942.0331078,12583.783863785105,12369.932697710206
285,31,2009,292145.0,3824920176.273012,323295181.41392857,1284328797.3480873,2217296197.5109963,3826355682.8018007,13092.540266898328,13097.45394513615
286,31,2010,295294.0,3974817412.443542,497555112.4327655,1265976800.558036,2211285428.9424,3888964663.149211,13460.542416857577,13169.805899033543
287,31,2011,298476.0,4017668059.3429112,592356696.191022,1194178187.697985,2231133100.887477,3807367950.398641,13460.606746749861,12756.0271190938
288,31,2012,301272.0,3819193086.9660487,371377487.39477706,1183459392.7407012,2264356137.834484,3937360045.7251186,12676.89359437999,13069.12041518999
289,31,2013,303447.0,3870163971.0,366240971.0,1217305971.0,2286616971.0,3912874971.0,12754.003074672019,12894.755825564267
290,32,1990,186834.0,1527769370.387142,59646760.118630014,967328027.195612,500794583.07290006,1697308163.144971,8177.148540346736,9084.578626721961
291,32,1992,211810.0,1821391793.4790351,74739959.4548046,720417635.7524645,1026234198.2717661,2078020902.5626554,8599.17753401178,9810.778067903571
292,32,1995,250749.0,2090896198.9226725,99379904.51438257,629308221.4781799,1362208072.9301102,2111519130.4823358,8338.60234307085,8420.847662332993
293,32,1996,265041.0,2303830449.455425,99922771.13484222,736451824.304006,1467455854.0165765,2389705990.1524816,8692.354954348288,9016.363468868896
294,32,1997,282131.0,2469074174.877998,98878199.84165715,786130379.6983699,1584065595.337971,2766081757.294154,8751.516759512419,9804.246103030699
295,32,1998,296621.0,2725115549.869638,121044314.71550532,865872932.2478398,1738198302.9062927,2901189231.902765,9187.19696134002,9780.795128810047
296,32,1999,311236.0,2922717397.240982,128856069.30311668,946793806.8362597,1847067521.1016054,3215867821.8545194,9390.679089954188,10332.570209919544
297,32,2000,325610.0,3053842792.95393,149610666.68360436,888524290.1422766,2015707836.1280491,3303959154.132792,9378.836009194834,10146.98305989617
298,32,2001,340706.0,3141764389.8178654,155664624.54348648,896512881.5135543,2089586883.7608247,3552068385.264496,9221.335667167192,10425.611481055501
299,32,2002,356814.0,3373291092.5689135,199205341.57516792,1062394383.9587675,2111691367.034978,3789223256.6388693,9453.920228939765,10619.603649629413
300,32,2003,369498.0,3518656391.1845975,242936827.59456393,1061087591.8120043,2214631971.778029,3810506291.542468,9522.802264652575,10312.657420452799
301,32,2004,385414.0,3785770699.521309,273169673.37862873,1119879973.7029028,2392721052.4397774,3981980051.7140203,9822.608155181983,10331.695402123483
302,32,2005,400083.0,4033855629.746105,299911941.19266045,1090220064.1199057,2643723624.433539,4155401671.388947,10082.546945873994,10386.349011052574
303,32,2006,412747.0,4266004174.932825,299082574.01099575,1104961352.017279,2861960248.9045506,4648909697.745028,10335.639447246922,11263.339764419918
304,32,2007,422782.0,4500984219.053505,312173908.68527055,1210640279.2743402,2978170031.0938945,4883312963.754802,10646.111279698533,11550.427794359273
305,32,2008,428776.0,4694361815.153485,303931346.7988837,1454358096.1283154,2936072372.226286,5281472850.497168,10948.284920689322,12317.557070585033
306,32,2009,430985.0,4823498477.3352995,461634793.57290345,1479192836.4027338,2882670847.3596625,4970936507.954726,11191.801286205551,11533.896789806437
307,32,2010,428947.0,4595910984.871588,383502535.64459497,1502758036.7670155,2709650412.459977,4593038222.675343,10714.402909617243,10707.705666843089
308,32,2011,437149.0,4346453222.776899,463852888.25497264,1437634502.9174554,2444965831.6044707,4462082967.207801,9942.72713142864,10207.235901735565
309,32,2012,439634.0,4187884869.2365174,410750950.20483625,1385012214.7708616,2392121704.2608194,4246505161.654979,9525.843927531805,9659.182778527093
310,32,2013,445707.0,4131799999.0,392008999.0,1397684999.0,2342105999.0,4057442999.0,9270.215632691432,9103.386303109442
311,40,1990,592833.0,3756779529.3704953,346804884.444161,2020749290.0535748,1389225354.8727598,3802759989.00759,6336.994616309307,6414.555176597102
312,40,1992,587756.0,3979118385.176386,351399669.87171865,2441385806.069604,1186332909.2350633,4175914685.188264,6770.0174650303625,7104.84399170449
313,40,1995,609743.0,4826623617.62277,418920686.91621995,2759761007.065514,1647941923.6410365,4862685465.848188,7915.832764989135,7974.975466464049
314,40,1996,616436.0,4730779868.499629,413309085.7958772,2757008836.7814264,1560461945.9223251,4745917251.944533,7674.40556440511,7698.961858075345
315,40,1997,620695.0,4954347707.854843,403763413.12688196,2865614491.314505,1684969803.4134564,4921188512.921815,7981.935907095825,7928.513219732421
316,40,1998,623681.0,5087608348.39732,446894598.11870545,2934591854.930729,1706121895.3478856,5170436792.5617285,8157.3887105705,8290.194494560086
317,40,1999,628522.0,4899555614.285356,434036491.40027004,2898117576.76472,1567401546.1203659,4932223448.651757,7795.3605669894705,7847.336208838764
318,40,2000,627032.0,4885216910.9586735,487940921.7818429,2806414502.18496,1590861486.9918702,4858096756.199188,7791.016903377616,7747.765275455141
319,40,2001,623110.0,5188666448.964609,529733092.94286525,3025996735.6362953,1632936620.3854482,5241014694.759507,8327.04730940702,8411.05855267851
320,40,2002,621573.0,5230459281.195274,620860576.395645,2911922745.8466525,1697675958.9529765,5359539845.930043,8414.875294125186,8622.542880611036
321,40,2003,624202.0,5605957345.402038,714192913.8799546,2878159173.6013584,2013605257.9207244,5542217754.6862955,8980.998691772917,8878.884967824992
322,40,2004,625826.0,5700589124.150709,732224422.529339,2911031548.888202,2057333152.7331684,5426774414.746757,9108.904270756902,8671.378969149182
323,40,2005,629079.0,5836161530.096008,809298573.6206527,2911480629.1380405,2115382327.3373153,5709048375.803284,9277.311005606623,9075.248698181442
324,40,2006,634400.0,5916945437.852919,756687671.6113429,2971003924.473977,2189253841.767599,5887372763.455416,9326.837071016582,9280.221884387478
325,40,2007,638974.0,6170393150.59549,730950225.9808551,3126082684.7457237,2313360239.8689117,6185315982.26002,9656.720227420037,9680.07459186136
326,40,2008,641624.0,6254117430.99244,694738554.9324012,3199580237.4895005,2359798638.570538,6132498582.716951,9747.324649627257,9557.77617844244
327,40,2009,644491.0,6547524444.654845,834995708.3626599,3273859406.7709374,2438669329.521248,6451960103.818532,10159.21780855721,10010.939026019809
328,40,2010,654704.0,6176878831.445871,821136668.2370408,2842733292.0648427,2513008779.2668777,6385282825.461538,9434.612941796402,9752.930828987663
329,40,2011,659708.0,6050602553.787389,1005172963.0610073,2843619618.243705,2201809808.850795,5854926785.381487,9171.637381670966,8875.027717386307
330,40,2012,666006.0,5923175903.074362,786073319.2678812,2917451711.218597,2219650661.5410323,5728233549.389759,8893.57738980484,8600.873790010539
331,40,2013,673359.0,5894204883.0,717482883.0,2899138883.0,2277582883.0,5817580883.0,8753.435957639238,8639.64227551722
332,41,1990,472187.0,4537912458.642133,272222364.4907201,1127955643.201097,3137734450.9503155,4636766256.93284,9610.413795047582,9819.766865527512
333,41,1992,497414.0,4606191592.469414,272318224.9227936,1308769441.064853,3025103926.4817667,4811677504.365126,9260.277339337883,9673.385759880352
334,41,1995,519284.0,5048050306.283494,342680047.93831336,2326537269.914141,2378832988.4310393,4977608242.50246,9721.17435985606,9585.522069816247
335,41,1996,527769.0,5013679029.513336,285501270.09882057,2707037054.6594415,2021140704.755074,5212780475.520668,9499.760367724017,9877.011487072314
336,41,1997,537675.0,5046764741.0367565,278156707.8107154,2650542687.4493823,2118065345.7766585,5504141905.004672,9386.27375465989,10236.931055014038
337,41,1998,540226.0,5562231996.899442,351081246.8892183,3152549936.728694,2058600813.281529,5630302006.630539,10296.120506786867,10422.123345841443
338,41,1999,541436.0,5462832765.701135,359357366.12386805,3106228701.5658607,1997246698.011406,5622847675.266396,10089.526307266482,10385.064301720602
339,41,2000,542739.0,5911049244.5799465,363326468.97018975,3324173118.936315,2223549656.6734424,5950170341.768293,10891.14518134858,10963.226047452448
340,41,2001,544756.0,5996191654.259225,430407069.05355805,3373272069.611258,2192512515.594409,6202317887.977693,11007.11447741599,11385.49715464849
341,41,2002,549604.0,6181146939.323604,511947392.90711135,3448346335.656706,2220853210.7597866,6450379924.834375,11246.546494064096,11736.413717575519
342,41,2003,552135.0,5815139403.947904,515954720.05436003,2973496925.911664,2325687757.9818797,6304896978.727066,10532.097048634669,11419.1220964566
343,41,2004,549196.0,6272861879.138356,568448172.3594811,3278565182.751698,2425848524.027177,6652468663.387893,11421.900157936976,12113.104726523668
344,41,2005,550455.0,5990640257.840835,594306870.1706847,2911500907.88564,2484832479.7845097,6677170100.625132,10883.069929132871,12130.274228820033
345,41,2006,556152.0,6273859456.130378,597395525.8443221,3162948388.938034,2513515541.3480215,6224149490.339381,11280.835915595697,11191.453937663411
346,41,2007,559593.0,6356556655.325388,591442760.078035,3278072657.78549,2487041237.461863,6331435469.270035,11359.249767823021,11314.357880227299
347,41,2008,562583.0,6608507799.777831,557470755.5474274,3462397787.4095745,2588639256.8208294,6932921387.087159,11746.725016180422,12323.375194570684
348,41,2009,560676.0,6687544967.635729,712647552.065611,3384966743.411392,2589930672.1587257,7291559857.326474,11927.646212136295,13004.943777380295
349,41,2010,561433.0,6644829288.663939,868676700.0397145,3149049477.6276827,2627103093.9031267,6835299084.468983,11835.480437850892,12174.736940060493
350,41,2011,560943.0,6330362398.8619585,878886506.9374757,2892309497.458987,2559166377.8951793,6542825969.840408,11285.215073299709,11663.976500001621
351,41,2012,567926.0,6214591116.039527,558963666.0780555,3082554368.6590977,2573073063.0387034,6406582872.390504,10942.607163678942,11280.664861954732
352,41,2013,587380.0,6170888990.0,565072990.0,3041824990.0,2563990990.0,6269745990.0,10505.78669685723,10674.088307398959
353,42,1990,1628799.0,18593254092.34645,931793862.9950889,7793330427.307226,9868129802.044136,19175525857.33784,11415.315267474041,11772.800607894429
354,42,1992,1663264.0,18689562120.317135,1092661416.6676562,7018302670.539849,10578598033.10963,19157707074.495186,11236.678074146459,11518.139678665073
355,42,1995,1741698.0,21336914572.336754,1091946771.538335,8257669455.118668,11987298345.679752,21610190582.478394,12250.639647250417,12407.541710720454
356,42,1996,1764117.0,21790239705.387314,1129039091.6321328,8361430493.164914,12299770120.590267,22350796678.69249,12351.924336870692,12669.679323249245
357,42,1997,1781383.0,22037093289.39622,1134177115.099678,8266369021.991486,12636547152.305056,22897486449.413353,12370.77781105816,12853.769486636702
358,42,1998,1791100.0,22396125042.71509,1223923955.909718,8265827985.841723,12906373100.963648,23484476336.427067,12504.117605223099,13111.761675186795
359,42,1999,1792309.0,22433885299.237076,1259583530.9920454,8230967072.747509,12943334695.49752,23490232917.149426,12516.75090580758,13106.128975053647
360,42,2000,1793735.0,22751014899.339436,1363164201.2195125,8240656604.285232,13147194093.83469,23787255896.138214,12683.598691746236,13261.298851914144
361,42,2001,1789696.0,22920169411.05516,1394031062.1305537,8187510878.769768,13338627470.15484,24063994829.90399,12806.738916025493,13445.856072709552
362,42,2002,1794778.0,23828492676.977066,1651826637.6789436,8493250686.164002,13683415353.134119,25686005363.6391,13276.568286984275,14311.522296149773
363,42,2003,1789555.0,25445133849.86183,1835319798.7089465,8771651938.095129,14838162113.057755,26464079584.4462,14218.693390179029,14788.078368335257
364,42,2004,1795296.0,26454974740.426186,2027647928.8449657,8895788025.648548,15531538785.932673,27603293032.81346,14735.717530939848,15375.343694194975
365,42,2005,1803478.0,27557611999.00362,2129447428.0989966,9176073645.508852,16252090925.395771,28161513102.523994,15280.259586756045,15615.113188252919
366,42,2006,1807449.0,28317532717.843407,2121382641.5257735,9247015087.053034,16949134989.264599,28563514828.361782,15667.126827834923,15803.220355518622
367,42,2007,1819943.0,29235822634.293747,2097149958.50865,9702453931.322943,17436218744.462154,29557126412.735527,16064.141917792891,16240.687984588269
368,42,2008,1785643.0,29405781405.388924,2078790521.9594133,9826280767.956324,17500710115.473186,29661775869.8014,16467.894985385614,16611.257608492513
369,42,2009,1759613.0,30028741049.832504,2031919314.690861,10758094209.98864,17238727525.153,30653500203.309914,17065.537166315833,17420.59202978718
370,42,2010,1762540.0,30827596065.402298,3281569291.5687304,10117411100.536705,17428615461.765842,31182338928.92978,17490.437700932915,17691.705679831255
371,42,2011,1765798.0,30684491668.27292,3592934479.403335,9641195522.063017,17450361385.111176,31032399976.070953,17377.124488912614,17574.150597107342
372,42,2012,1750005.0,29655106289.45865,2281066357.787628,9752533819.162365,17621505996.83875,29632508041.92959,16945.72660618607,16932.81335877874
373,42,2013,1743193.0,29985862945.0,2169143945.0,9835662945.0,17981055945.0,31334464945.0,17201.688479129964,17975.32742788664
374,44,1990,135035.0,1418399741.6671982,58732107.5228012,556875446.1317686,802792188.0126283,1392741329.3736844,10503.941508995431,10313.928458352906
375,44,1992,141364.0,1466097238.3418455,72292789.42867322,547558443.9066396,846246005.0065327,1433443954.7095852,10371.079188066591,10140.091923754175
376,44,1995,143767.0,1631050687.8513613,81345158.50924203,632440644.5149293,917264884.8271899,1585483028.7706437,11345.097886520281,11028.14295888934
377,44,1996,145964.0,1650551061.6618853,82658549.67059824,650600047.1602381,917292464.8310488,1590127771.759112,11307.932515290655,10893.972292888055
378,44,1997,147324.0,1685500977.491953,88148773.7150867,652361589.6350327,944990614.1418337,1672208563.871872,11440.776638510719,11350.550920908148
379,44,1998,149127.0,1755723497.1985068,92201986.47564028,685847756.9244925,977673753.798374,1709889033.2549455,11773.344177771341,11465.992296867405
380,44,1999,153710.0,1899970420.9865422,108949654.02971631,795400721.7869827,995620045.1698432,1802744490.3822098,12360.746997505315,11728.21866099935
381,44,2000,155351.0,1981650376.3550138,110465218.58062333,826576916.141599,1044608241.6327915,1878340268.1910572,12755.955071773044,12090.944172815476
382,44,2001,156275.0,2095327048.0374625,116225499.05167547,873577221.6843939,1105524327.3013933,1978896308.1819468,13407.947835786033,12662.910306715385
383,44,2002,156624.0,2115822753.2522583,124962129.57146165,875971732.6546211,1114888891.0261755,2072281309.7961545,13508.93064442396,13230.930826668675
384,44,2003,157286.0,2188336050.588901,138046937.86409962,903162634.448471,1147126478.2763305,2084726448.6659112,13913.101296929803,13254.367513102954
385,44,2004,157654.0,2276897002.3934526,164545853.3817171,918724934.2032118,1193626214.8085237,2162860059.805435,14442.36747810682,13719.030660848663
386,44,2005,154559.0,2286502749.656496,175336016.08491567,899871810.4736502,1211294923.0979302,2259763431.6449747,14793.721165745741,14620.717212488273
387,44,2006,151737.0,2343345837.685502,174746991.11859778,937640174.8832208,1230958671.6836836,2314504651.0334415,15443.470199657975,15253.396673411506
388,44,2007,149630.0,2388433925.2319727,187857800.02805337,936403754.5662185,1264172370.6377008,2364525036.6744375,15962.266425395796,15802.479694409127
389,44,2008,145745.0,2382857118.629602,181125545.65282178,924396082.4053752,1277335490.5714052,2379268128.04465,16349.494793163416,16324.869656212219
390,44,2009,143568.0,2404020632.2238894,227350789.6811894,852245675.6216098,1324424166.9210904,2434400815.024525,16744.822190348055,16956.430506968998
391,44,2010,144971.0,2397133606.333517,269883647.66091657,810040929.2646824,1317208986.6743784,2430597172.8165913,16535.262958340063,16766.09234134131
392,44,2011,143642.0,2379271763.223075,253246218.08679754,859813034.1704053,1266212490.2529757,2425300997.3586006,16563.900274453677,16884.344393412794
393,44,2012,142708.0,2298280926.9551563,215254586.35815334,823715850.8824383,1259310465.363005,2362433082.050003,16104.779878879646,16554.31427845673
394,44,2013,142327.0,2386258996.0,203827996.0,911299996.0,1271130996.0,2363521996.0,16766.03171569695,16606.279876622146
395,45,1990,592043.0,4668575841.654442,360562115.3007207,2287852809.315007,2020160917.0387142,4777628105.536067,7885.535073726812,8069.731599792696
396,45,1992,625839.0,4719395619.200617,414894932.8631666,2241547975.875994,2062952710.4614558,4851660676.5084915,7540.91007303894,7752.250461394211
397,45,1995,638880.0,5182694047.883626,441596739.0900141,2370958361.2654486,2370138947.528163,5024524265.232964,8112.155722332246,7864.582183247188
